cod_departamento,cod_municipio,cod_zona,cod_puesto,departamento,municipio,puesto,comuna_nombre
07,249,99,07,BOYACA,SAN PABLO DE BORBUR,COSCUEZ,
07,249,99,09,BOYACA,SAN PABLO DE BORBUR,CHANARES,
07,249,99,15,BOYACA,SAN PABLO DE BORBUR,PEÑAS BLANCAS,
07,249,99,16,BOYACA,SAN PABLO DE BORBUR,SANTA BARBARA,
07,250,00,00,BOYACA,SANTANA,I.E.T.ANTONIO RICAURTE SD PRIMARIA,
07,251,00,00,BOYACA,SANTA MARIA,PUESTO CABECERA MUNICIPAL,
07,251,99,08,BOYACA,SANTA MARIA,CULIMA,
07,251,99,20,BOYACA,SANTA MARIA,NAZARETH,
07,253,00,00,BOYACA,SANTA ROSA DE VITERBO,PUESTO CABECERA MUNICIPAL,
07,253,98,01,BOYACA,SANTA ROSA DE VITERBO,CARCEL,
07,253,99,15,BOYACA,SANTA ROSA DE VITERBO,VEREDA CUCHE,
07,256,00,00,BOYACA,SANTA SOFIA,PUESTO CABECERA MUNICIPAL,
07,259,00,00,BOYACA,SATIVANORTE,PUESTO CABECERA MUNICIPAL,
07,259,99,10,BOYACA,SATIVANORTE,LA JUPA,
07,262,00,00,BOYACA,SATIVASUR,PUESTO CABECERA MUNICIPAL,
07,265,00,01,BOYACA,SIACHOQUE,COLISEO MUNICIPAL,
07,265,00,02,BOYACA,SIACHOQUE,I.E. IGNACIO GIL SANABRIA SD PRINCIPAL,
07,268,00,00,BOYACA,SOATA,PUESTO CABECERA MUNICIPAL,
07,271,00,00,BOYACA,SOCOTA,PUESTO CABECERA MUNICIPAL,
07,271,99,01,BOYACA,SOCOTA,EL OSO,
07,271,99,10,BOYACA,SOCOTA,COMEZA-HOYADA,
07,271,99,13,BOYACA,SOCOTA,CHIPAVIEJO,
07,271,99,18,BOYACA,SOCOTA,LA MANGA,
07,271,99,20,BOYACA,SOCOTA,LOS PINOS,
07,271,99,29,BOYACA,SOCOTA,PUEBLO VIEJO,
07,274,00,00,BOYACA,SOCHA,PUESTO CABECERA MUNICIPAL,
07,274,99,04,BOYACA,SOCHA,SANTA TERESA,
07,274,99,15,BOYACA,SOCHA,SOCHA VIEJO,
07,274,99,16,BOYACA,SOCHA,CURITAL,
07,277,01,01,BOYACA,SOGAMOSO,IE INTEGRADO JOAQUIN GONZALEZ CAM,
07,277,01,02,BOYACA,SOGAMOSO,COL REYES PATRIA,
07,277,01,03,BOYACA,SOGAMOSO,UNIVERSIDAD DE BOYACA SEDE SOGAMOSO,
07,277,01,04,BOYACA,SOGAMOSO,IE FRANCISCO DE PAULA SANTANDER,
07,277,01,05,BOYACA,SOGAMOSO,COL NZADO GUSTAVO JIMENEZ,
07,277,02,01,BOYACA,SOGAMOSO,IE LIBERTADOR,
07,277,02,02,BOYACA,SOGAMOSO,IE MAGDALENA,
07,277,02,03,BOYACA,SOGAMOSO,IEPAGS SEDE ROSARIO,
07,277,02,04,BOYACA,SOGAMOSO,IE INSEANDES,
07,277,02,05,BOYACA,SOGAMOSO,IE SUGAMUXI,
07,277,02,06,BOYACA,SOGAMOSO,COL POLITÉCNICO,
07,277,02,07,BOYACA,SOGAMOSO,IE SILVESTRE ARENAS,
07,277,90,01,BOYACA,SOGAMOSO,COLEGIO CELCO,
07,277,98,01,BOYACA,SOGAMOSO,CÁRCEL DEL CIRCUITO,
07,277,99,01,BOYACA,SOGAMOSO,MORCA,
07,277,99,02,BOYACA,SOGAMOSO,LA PLAYITA,
07,277,99,03,BOYACA,SOGAMOSO,EL CRUCERO,
07,277,99,04,BOYACA,SOGAMOSO,LAS CINTAS,
07,280,00,00,BOYACA,SOMONDOCO,PUESTO CABECERA MUNICIPAL,
07,281,00,00,BOYACA,SORA,PUESTO CABECERA MUNICIPAL,
07,282,00,00,BOYACA,SORACA,PUESTO CABECERA MUNICIPAL,
07,283,00,00,BOYACA,SOTAQUIRA,PUESTO CABECERA MUNICIPAL,
07,283,99,20,BOYACA,SOTAQUIRA,EL MORAL,
07,286,00,00,BOYACA,SUSACON,PUESTO CABECERA MUNICIPAL,
07,286,99,07,BOYACA,SUSACON,DESAGUADERO,
07,286,99,13,BOYACA,SUSACON,SIAPORA,
07,289,00,00,BOYACA,SUTAMARCHAN,PUESTO CABECERA MUNICIPAL,
07,292,00,00,BOYACA,SUTATENZA,PUESTO CABECERA MUNICIPAL,
07,298,00,00,BOYACA,TASCO,PUESTO CABECERA MUNICIPAL,
07,301,00,00,BOYACA,TENZA,PUESTO CABECERA MUNICIPAL,
07,304,00,00,BOYACA,TIBANA,PUESTO CABECERA MUNICIPAL,
07,304,99,10,BOYACA,TIBANA,EL CARMEN,
07,304,99,29,BOYACA,TIBANA,SUPANECA ARRIBA,
07,304,99,35,BOYACA,TIBANA,SUTA ARRIBA,
07,307,00,00,BOYACA,TIBASOSA,PUESTO CABECERA MUNICIPAL,
07,310,00,00,BOYACA,TINJACA,PUESTO CABECERA MUNICIPAL,
07,311,00,00,BOYACA,TIPACOQUE,PUESTO CABECERA MUNICIPAL,
07,311,99,50,BOYACA,TIPACOQUE,LA CARRERA,
07,313,00,00,BOYACA,TOCA,PUESTO CABECERA MUNICIPAL,
07,316,00,00,BOYACA,TOGUI,PUESTO CABECERA MUNICIPAL,
07,316,99,17,BOYACA,TOGUI,GARIVAI,
07,319,00,00,BOYACA,TOPAGA,PUESTO CABECERA MUNICIPAL,
07,319,99,70,BOYACA,TOPAGA,VADO CASTRO,
07,322,00,00,BOYACA,TOTA,PUESTO CABECERA MUNICIPAL,
07,322,99,48,BOYACA,TOTA,LA PUERTA,
07,322,99,60,BOYACA,TOTA,TOBAL,
07,324,00,00,BOYACA,TUNUNGUA,PUESTO CABECERA MUNICIPAL,
07,325,00,00,BOYACA,TURMEQUE,PUESTO CABECERA MUNICIPAL,
07,328,00,00,BOYACA,TUTA,PUESTO CABECERA MUNICIPAL,
07,328,99,20,BOYACA,TUTA,EL CRUCE,
07,331,00,00,BOYACA,TUTAZA,PUESTO CABECERA MUNICIPAL,
07,331,99,50,BOYACA,TUTAZA,PARAMO,
07,334,00,00,BOYACA,UMBITA,PUESTO CABECERA MUNICIPAL,
07,337,00,00,BOYACA,VENTAQUEMADA,PUESTO CABECERA MUNICIPAL,
07,337,99,35,BOYACA,VENTAQUEMADA,EL CARMEN,
07,340,00,00,BOYACA,VIRACACHA,PUESTO CABECERA MUNICIPAL,
07,346,00,00,BOYACA,ZETAQUIRA,PUESTO CABECERA MUNICIPAL,
09,001,01,01,CALDAS,MANIZALES,I E LA LINDA NUEVA SEDE,COMUNA 1 ATARDECERES
09,001,01,02,CALDAS,MANIZALES,I.E.CHIPRE,COMUNA 1 ATARDECERES
09,001,01,03,CALDAS,MANIZALES,I.E. CHIPRE SEDE B,COMUNA 1 ATARDECERES
09,001,01,04,CALDAS,MANIZALES,I.E. ADOLFO HOYOS OCAMPO,COMUNA 1 ATARDECERES
09,001,01,05,CALDAS,MANIZALES,COL.FILIPENSE NTRA SRA LOURDE,COMUNA 1 ATARDECERES
09,001,01,06,CALDAS,MANIZALES,I E MARCO FIDEL SUAREZ ANTIGUO CASD,COMUNA 1 ATARDECERES
09,001,02,01,CALDAS,MANIZALES,NUEVO CISCO SAN JOSE,COMUNA 2  SAN JOSE
09,001,02,02,CALDAS,MANIZALES,CEN. DE DESARROLLO INFANTIL JOSE MARIA V,COMUNA 2  SAN JOSE
09,001,02,03,CALDAS,MANIZALES,I.E INSTITUTO MANIZALES,COMUNA 2  SAN JOSE
09,001,02,04,CALDAS,MANIZALES,ANTIGUO CISCO SAN JOSE,COMUNA 2  SAN JOSE
09,001,03,01,CALDAS,MANIZALES,ANTIGUO TERMINAL DE TRANS PEOPLECONTACT,COMUNA  3 CUMANDAY
09,001,03,02,CALDAS,MANIZALES,EDIFICIO INDUSTRIA LICORERA DE CALDAS,COMUNA  3 CUMANDAY
09,001,03,03,CALDAS,MANIZALES,FACULTAD DE BELLAS ARTES UNIV. DE CALDAS,COMUNA  3 CUMANDAY
09,001,03,04,CALDAS,MANIZALES,I.E. GRAN COLOMBIA,COMUNA  3 CUMANDAY
09,001,03,05,CALDAS,MANIZALES,L. ARQUIDIOC. NUESTRA SRA BACHILLERATO,COMUNA  3 CUMANDAY
09,001,04,01,CALDAS,MANIZALES,LICEO ARQUIDIOCESANO DE NUESTRA SEÑORA,COMUNA  3 CUMANDAY
09,001,04,02,CALDAS,MANIZALES,I.E. ISABEL LA CATOLICA,COMUNA  3 CUMANDAY
09,001,04,03,CALDAS,MANIZALES,I E INSTITUTO UNIVERSITARIO DE CALDAS,COMUNA  3 CUMANDAY
09,001,04,04,CALDAS,MANIZALES,I E TECNICO FRANCISCO JOSE DE CALDAS,COMUNA  3 CUMANDAY
09,001,04,05,CALDAS,MANIZALES,L ARQUIDIOCESANO DE NUESTRA SRA FEMENINO,COMUNA  3 CUMANDAY
09,001,05,01,CALDAS,MANIZALES,I.E. LA ASUNCION SEDE A,COMUNA  4 LA ESTACION
09,001,05,02,CALDAS,MANIZALES,I.E. SAN JORGE,COMUNA  4 LA ESTACION
09,001,05,03,CALDAS,MANIZALES,FACULTAD CIENCIAS SALUD UNIV. DE CALDAS,COMUNA  4 LA ESTACION
09,001,05,04,CALDAS,MANIZALES,I E NORMAL SUPERIOR DE CALDAS,COMUNA  4 LA ESTACION
09,001,05,05,CALDAS,MANIZALES,UNIVERSIDAD AUTONOMA,COMUNA  4 LA ESTACION
09,001,06,01,CALDAS,MANIZALES,I E FE Y ALEGRIA LA PAZ SEDE PRINCIPAL,COMUNA  5 CIUDADELA DEL NORTE
09,001,06,02,CALDAS,MANIZALES,I.E. BOSQUES DEL NORTE,COMUNA  5 CIUDADELA DEL NORTE
09,001,06,03,CALDAS,MANIZALES,I E SAN SEBASTIAN,COMUNA  5 CIUDADELA DEL NORTE
09,001,06,04,CALDAS,MANIZALES,CISCO BOSQUES DEL NORTE,COMUNA  5 CIUDADELA DEL NORTE
09,001,06,05,CALDAS,MANIZALES,I E FE Y ALEGRIA LA PAZ SEDE B,COMUNA  5 CIUDADELA DEL NORTE
09,001,07,01,CALDAS,MANIZALES,I.E. ESC. NAL. AUX. DE ENFERMERÍA SEDE A,COMUNA 6 ECOTUR CERRO DE ORO
09,001,07,02,CALDAS,MANIZALES,I.E LA SULTANA SEDE PRINCIPAL,COMUNA 6 ECOTUR CERRO DE ORO
09,001,07,03,CALDAS,MANIZALES,LICEO INTEGRADO MANIZALES,COMUNA 6 ECOTUR CERRO DE ORO
09,001,07,04,CALDAS,MANIZALES,I.E MARISCAL SUCRE SEDE B,COMUNA 6 ECOTUR CERRO DE ORO
09,001,07,05,CALDAS,MANIZALES,I E COLEGIO DE CRISTO,COMUNA 6 ECOTUR CERRO DE ORO
09,001,07,06,CALDAS,MANIZALES,I.E LA SULTANA SEDE A,COMUNA 6 ECOTUR CERRO DE ORO
09,001,07,07,CALDAS,MANIZALES,I E MARISCAL SUCRE SEDE C KENNEDY,COMUNA 6 ECOTUR CERRO DE ORO
09,001,07,08,CALDAS,MANIZALES,COLEGIO SANTA INES,COMUNA 6 ECOTUR CERRO DE ORO
09,001,08,01,CALDAS,MANIZALES,I.E. SAN PIO X,COMUNA  7 TESORITO
09,001,08,02,CALDAS,MANIZALES,I.E. SAN PIO X SEDE B,COMUNA  7 TESORITO
09,001,08,03,CALDAS,MANIZALES,I.E. SAN PIO X SEDE A,COMUNA  7 TESORITO
09,001,08,04,CALDAS,MANIZALES,I.E. MALTERIA,COMUNA  7 TESORITO
09,001,08,05,CALDAS,MANIZALES,I E SAN PIO X SEDE C LA CAPILLA,COMUNA  7 TESORITO
09,001,09,01,CALDAS,MANIZALES,UNIVERSIDAD CATOLICA DE MANIZALES,COMUNA  8 PALOGRANDE
09,001,09,02,CALDAS,MANIZALES,FACUL. DE CIENCIAS JUR Y SOC U DE CALDAS,COMUNA  8 PALOGRANDE
09,001,09,03,CALDAS,MANIZALES,IE NACIONAL AUX DE ENFERMERIA S PRINC.,COMUNA  8 PALOGRANDE
09,001,09,04,CALDAS,MANIZALES,I E NORMAL SUPERIOR DE MANIZALES,COMUNA  8 PALOGRANDE
09,001,09,05,CALDAS,MANIZALES,SEM. MENOR DE NUESTRA SEÑORA DEL ROSARIO,COMUNA  8 PALOGRANDE
09,001,09,06,CALDAS,MANIZALES,UNIVERSIDAD NACIONAL SEDE ARQUITECTURA,COMUNA  8 PALOGRANDE
09,001,09,07,CALDAS,MANIZALES,CENTRO COMERCIAL SAN CANCIO,COMUNA  8 PALOGRANDE
09,001,09,08,CALDAS,MANIZALES,COLISEO MENOR RAMON MARIN VARGAS,COMUNA  8 PALOGRANDE
09,001,10,01,CALDAS,MANIZALES,I.E. ATANASIO GIRARDOT,COMUNA  9 UNIVERSITARIA
09,001,10,02,CALDAS,MANIZALES,I E EUGENIO PACELLI SEDE PRINCIPAL,COMUNA  9 UNIVERSITARIA
09,001,10,03,CALDAS,MANIZALES,I.E. MALABAR SEDE A,COMUNA  9 UNIVERSITARIA
09,001,10,04,CALDAS,MANIZALES,I.E.ARANJUEZ SEDE A,COMUNA  9 UNIVERSITARIA
09,001,10,05,CALDAS,MANIZALES,I.E. MALABAR SEDE B,COMUNA  9 UNIVERSITARIA
09,001,10,06,CALDAS,MANIZALES,U CALDAS SEDE BICENTENARIO LA MICAELA,COMUNA  9 UNIVERSITARIA
09,001,11,01,CALDAS,MANIZALES,I.E.ANDRES BELLO,COMUNA 10  LA FUENTE
09,001,11,02,CALDAS,MANIZALES,I.E. PERPETUO SOCORRO,COMUNA 10  LA FUENTE
09,001,11,03,CALDAS,MANIZALES,I.E. LEONARDO DAVINCI SEDE A,COMUNA 10  LA FUENTE
09,001,11,04,CALDAS,MANIZALES,I.E. LEONARDO DAVINCI,COMUNA 10  LA FUENTE
09,001,11,05,CALDAS,MANIZALES,I.E.LATINOAMERICANO SEDE B,COMUNA 10  LA FUENTE
09,001,12,01,CALDAS,MANIZALES,COL.MAYOR DE NUESTRA SEÑORA,COMUNA 11 LA MACARENA
09,001,12,02,CALDAS,MANIZALES,I.E. LEON DE GREIFF,COMUNA 11 LA MACARENA
09,001,12,03,CALDAS,MANIZALES,I.E. SIETE DE AGOSTO,COMUNA 11 LA MACARENA
09,001,12,04,CALDAS,MANIZALES,I.E. ESTAMBUL,COMUNA 11 LA MACARENA
09,001,12,05,CALDAS,MANIZALES,I E PABLO VI SEDE BARRIOS UNIDOS,COMUNA 11 LA MACARENA
09,001,12,06,CALDAS,MANIZALES,CISCO EL CARMEN,COMUNA 11 LA MACARENA
09,001,13,01,CALDAS,MANIZALES,IE SINAI SEDE B,COMUNA 12 NUEVO HORIZONTE
09,001,13,02,CALDAS,MANIZALES,IE LA ASUNCION SEDE B,COMUNA 12 NUEVO HORIZONTE
09,001,13,03,CALDAS,MANIZALES,I.E. LICEO MIXTO SINAI SEDE A,COMUNA 12 NUEVO HORIZONTE
09,001,13,04,CALDAS,MANIZALES,C. DE DESARROLLO INFANTIL VILLA HERMOSA,COMUNA 12 NUEVO HORIZONTE
09,001,13,05,CALDAS,MANIZALES,CENTRO COMERCIAL MALL PLAZA,COMUNA 12 NUEVO HORIZONTE
09,001,90,01,CALDAS,MANIZALES,UNIVERSIDAD DE CALDAS,
09,001,98,01,CALDAS,MANIZALES,CARCEL NACIONAL DE VARONES,
09,001,98,02,CALDAS,MANIZALES,RECLUSION DE MUJERES VILLA JOSEFINA,
09,001,98,03,CALDAS,MANIZALES,ESCUELA DE TRABAJO LA LINDA LOS ZAGALES,
09,001,99,01,CALDAS,MANIZALES,COLOMBIA,CORREGIMIENTO 1 COLOMBIA
09,001,99,02,CALDAS,MANIZALES,LA CRISTALINA,CORREGIMIENTO 2 LA CRISTALINA
09,001,99,03,CALDAS,MANIZALES,EL REMANSO,CORREGIMIENTO 3 EL REMANSO
09,001,99,04,CALDAS,MANIZALES,I E SAN PEREGRINO,CORREGIMIENTO 4 PANORAMA
09,001,99,05,CALDAS,MANIZALES,AGROTURISTICO EL TABLAZO,CORREGIMIENTO 5 CORREDOR  AGRO
09,001,99,06,CALDAS,MANIZALES,EL MANANTIAL,CORREGIMIENTO 6 EL MANANTIAL
09,001,99,07,CALDAS,MANIZALES,RIOBLANCO,CORREGIMIENTO 7 RIOBLANCO
09,001,99,08,CALDAS,MANIZALES,IE RURAL MIGUEL ANTONIO CARO BACHILLERAT,CORREGIMIENTO 3 EL REMANSO
09,001,99,09,CALDAS,MANIZALES,EL DESQUITE,CORREGIMIENTO 7 RIOBLANCO
09,001,99,10,CALDAS,MANIZALES,LA VIOLETA,CORREGIMIENTO 5 CORREDOR  AGRO
09,001,99,11,CALDAS,MANIZALES,ALTO CORINTO,CORREGIMIENTO 6 EL MANANTIAL
09,001,99,12,CALDAS,MANIZALES,LA TRINIDAD,CORREGIMIENTO 4 PANORAMA
09,001,99,13,CALDAS,MANIZALES,ESCUELA RURAL LA AURORA,CORREGIMIENTO 4 PANORAMA
09,001,99,14,CALDAS,MANIZALES,ESCUELA RURAL EL ARENILLO,CORREGIMIENTO 4 PANORAMA
09,001,99,15,CALDAS,MANIZALES,I E RURAL GRANADA SEDE PRINCIPAL,CORREGIMIENTO 3 EL REMANSO
09,004,00,01,CALDAS,AGUADAS,COLISEO CUBIERTO CAMBUMBIA,
09,004,00,02,CALDAS,AGUADAS,LICEO CLAUDINA MUNERA,
09,004,99,01,CALDAS,AGUADAS,ARMA,CORREGIMIENTO ARMA
09,004,99,02,CALDAS,AGUADAS,ENCIMADAS,
09,004,99,03,CALDAS,AGUADAS,VIBORAL,
09,004,99,04,CALDAS,AGUADAS,LA MERMITA,
09,004,99,05,CALDAS,AGUADAS,ALTO DE LA MONTAÑA,
09,004,99,06,CALDAS,AGUADAS,BOCAS,
09,004,99,07,CALDAS,AGUADAS,RIO ARRIBA,
09,004,99,08,CALDAS,AGUADAS,EL EDEN,
09,007,01,01,CALDAS,ANSERMA,BIBLIOTECA MUNICIPAL,
09,007,01,02,CALDAS,ANSERMA,ANTIGUA SEDE UNIVALLE,
09,007,01,03,CALDAS,ANSERMA,CENTRO VIDA,
09,007,01,04,CALDAS,ANSERMA,ESCUELA URBANA ANTONIO JOSE DE SUCRE,
09,007,02,01,CALDAS,ANSERMA,ESCUELA SAN JOSE,
09,007,02,02,CALDAS,ANSERMA,ESCUELA SIMON BOLIVAR,
09,007,02,03,CALDAS,ANSERMA,CIC,
09,007,02,04,CALDAS,ANSERMA,ESCUELA NORMAL SUPERIOR ANSERMA,
09,007,98,01,CALDAS,ANSERMA,CARCEL,
09,007,99,01,CALDAS,ANSERMA,VDA CHAPATA,
09,007,99,02,CALDAS,ANSERMA,MARAPRA,
09,007,99,03,CALDAS,ANSERMA,LA RICA,
09,007,99,04,CALDAS,ANSERMA,EL GUAMITO,
09,007,99,05,CALDAS,ANSERMA,LAS MARGARITAS,
09,007,99,06,CALDAS,ANSERMA,LA INDIA,
09,007,99,07,CALDAS,ANSERMA,PALO BLANCO,
09,007,99,08,CALDAS,ANSERMA,LA FLORESTA,
09,007,99,09,CALDAS,ANSERMA,LA NUBIA,
09,007,99,10,CALDAS,ANSERMA,CONCHARI,
09,007,99,11,CALDAS,ANSERMA,BELLAVISTA,
09,007,99,12,CALDAS,ANSERMA,SAN PEDRO,
09,013,00,01,CALDAS,ARANZAZU,IE COLEGIO PIO XI,
09,013,00,02,CALDAS,ARANZAZU,I.E NORMAL SUPERIOR SAGRADO CORAZON,
09,013,99,01,CALDAS,ARANZAZU,ALEGRIAS,
09,013,99,02,CALDAS,ARANZAZU,LAS CAMELIAS,
09,013,99,03,CALDAS,ARANZAZU,BUENOS AIRES,
09,013,99,04,CALDAS,ARANZAZU,LA HONDITA,
09,013,99,05,CALDAS,ARANZAZU,VARSOVIA,
09,013,99,06,CALDAS,ARANZAZU,EL ROBLAL,
09,022,00,00,CALDAS,BELALCAZAR,PUESTO CABECERA MUNICIPAL,
09,022,99,01,CALDAS,BELALCAZAR,EL MADROÑO,
09,022,99,02,CALDAS,BELALCAZAR,EL AGUILA,
09,022,99,03,CALDAS,BELALCAZAR,LA CASCADA,
09,022,99,04,CALDAS,BELALCAZAR,QUIEBRA DE LA HABANA,
09,022,99,05,CALDAS,BELALCAZAR,SAN ISIDRO,
09,022,99,06,CALDAS,BELALCAZAR,EL CRUCERO,
09,034,01,01,CALDAS,CHINCHINA,I.E. SAN FRANCISCO DE PAULA,
09,034,01,02,CALDAS,CHINCHINA,COL BARTOLOME MITRE,
09,034,01,03,CALDAS,CHINCHINA,CENT.CULT.BIBLIOTECA PUBLICA MUNICIPAL,
09,034,01,04,CALDAS,CHINCHINA,ESCUELA SANTA JUANA DE ARCO,
09,034,01,05,CALDAS,CHINCHINA,JARDIN INFANTIL CHINCHINA,
09,034,02,01,CALDAS,CHINCHINA,IE SANTO DOMINGO SAVIO,
09,034,02,02,CALDAS,CHINCHINA,ESCUELA KENNEDY,
09,034,02,03,CALDAS,CHINCHINA,COLISEO MUNICIPAL,
09,034,02,04,CALDAS,CHINCHINA,ESCUELA JUAN XXIII,
09,034,99,01,CALDAS,CHINCHINA,BAJO ESPAÑOL,
09,034,99,02,CALDAS,CHINCHINA,EL TREBOL,
09,034,99,03,CALDAS,CHINCHINA,LA FLORESTA,
09,037,00,00,CALDAS,FILADELFIA,PUESTO CABECERA MUNICIPAL,
09,037,99,01,CALDAS,FILADELFIA,EL PINTADO,CORREGIMIENTO EL PINTADO
09,037,99,02,CALDAS,FILADELFIA,EL VERSO,CORREGIMIENTO EL VERSO
09,037,99,03,CALDAS,FILADELFIA,LA SOLEDAD,CORREGIMIENTO EL PINTADO
09,037,99,04,CALDAS,FILADELFIA,LA PAILA,CORREGIMIENTO LA PAILA
09,037,99,05,CALDAS,FILADELFIA,MORRITOS,CORREGIMIENTO MORRITOS
09,037,99,06,CALDAS,FILADELFIA,SAMARIA,CORREGIMIENTO SAMARIA
09,037,99,07,CALDAS,FILADELFIA,SAN LUIS,CORREGIMIENTO SAN LUIS
09,049,01,01,CALDAS,LA DORADA,SEDE ANTONIO JOSE DE SUCRE,
09,049,01,02,CALDAS,LA DORADA,ESC SAN VICENTE,
09,049,01,03,CALDAS,LA DORADA,I. E. DORADA,
09,049,01,04,CALDAS,LA DORADA,IE NTRA SRA DEL CARMEN,
09,049,01,05,CALDAS,LA DORADA,ESC ANTONIO NARIÑO,
09,049,01,06,CALDAS,LA DORADA,ESC LAURELES,
09,049,01,07,CALDAS,LA DORADA,ESC.POLICARPA SALAVARRIETA,
09,049,02,01,CALDAS,LA DORADA,I. E ALFONSO LOPEZ,
09,049,02,02,CALDAS,LA DORADA,ESC JUAN PABLO II,
09,049,02,03,CALDAS,LA DORADA,I. E MARCO FIDEL SUAREZ,
09,049,02,04,CALDAS,LA DORADA,ESC RENAN BARCO,
09,049,98,01,CALDAS,LA DORADA,PENITENCIARIA DOÑA JUANA,
09,049,99,01,CALDAS,LA DORADA,BUENAVISTA,
09,049,99,02,CALDAS,LA DORADA,LA HABANA,
09,049,99,03,CALDAS,LA DORADA,EL PURNIO,
09,049,99,04,CALDAS,LA DORADA,EL JAPON,
09,049,99,05,CALDAS,LA DORADA,GUARINOCITO,
09,049,99,06,CALDAS,LA DORADA,LA ATARRAYA,
09,052,00,00,CALDAS,LA MERCED,PUESTO CABECERA MUNICIPAL,
09,052,99,01,CALDAS,LA MERCED,EL LIMON,
09,052,99,02,CALDAS,LA MERCED,EL TAMBOR,
09,052,99,03,CALDAS,LA MERCED,LA FELISA,
09,052,99,04,CALDAS,LA MERCED,MACIEGAL,
09,052,99,05,CALDAS,LA MERCED,PEÑA RICA,
09,052,99,06,CALDAS,LA MERCED,SAN JOSE,
09,055,00,00,CALDAS,MANZANARES,INST EDUC MANZANARES SD SAN LUIS GONZAGA,
09,055,99,01,CALDAS,MANZANARES,AGUA BONITA,CORREGIMIENTO AGUABONITA
09,055,99,02,CALDAS,MANZANARES,LLANADAS,CORREGIMIENTO AGUABONITA
09,055,99,03,CALDAS,MANZANARES,LA CEIBA,CORREGIMIENTO AGUABONITA
09,055,99,04,CALDAS,MANZANARES,LAS MARGARITAS,CORREGIMIENTO LAS MARGARITAS
09,055,99,05,CALDAS,MANZANARES,LOS PLANES,CORREGIMIENTO LOS PLANES
09,055,99,06,CALDAS,MANZANARES,SAN JUAN LA SIRIA,CORREGIMIENTO LOS PLANES
09,055,99,07,CALDAS,MANZANARES,SAN VICENTE,CORREGIMIENTO AGUABONITA
09,058,00,00,CALDAS,MARMATO,FONDA ASOCAMAR,
09,058,99,01,CALDAS,MARMATO,CENTRO DE DESARROLLO RURAL CABRAS,
09,058,99,02,CALDAS,MARMATO,ECHANDIA,
09,058,99,03,CALDAS,MARMATO,CENTRO POBLADO EL LLANO,
09,058,99,04,CALDAS,MARMATO,CENTRO DE DESARROLLO RURAL LA MIEL,
09,058,99,05,CALDAS,MARMATO,SAN JUAN,CORREGIMIENTO SAN JUAN
09,058,99,06,CALDAS,MARMATO,LA CUCHILLA,
09,061,00,00,CALDAS,MARQUETALIA,PUESTO CABECERA MUNICIPAL,
09,061,99,01,CALDAS,MARQUETALIA,SANTA ELENA,CORREGIMIENTO SANTA ELENA
09,061,99,02,CALDAS,MARQUETALIA,EL PLACER,
09,061,99,03,CALDAS,MARQUETALIA,VEREDA PATIO BONITO,
09,067,00,00,CALDAS,MARULANDA,PUESTO CABECERA MUNICIPAL,
09,067,99,01,CALDAS,MARULANDA,MONTEBONITO,
09,067,99,02,CALDAS,MARULANDA,EL PARAMO,
09,067,99,03,CALDAS,MARULANDA,EL ZANCUDO,
09,076,01,01,CALDAS,NEIRA,IE NEIRA,
09,076,01,02,CALDAS,NEIRA,CONCENTRACION ESCOLAR JOSE MARIA CORDOBA,
09,076,02,01,CALDAS,NEIRA,IE NUESTRA SEÑORA DEL ROSARIO,
09,076,02,02,CALDAS,NEIRA,ESCUELA ABRAHAM MONTOYA,
09,076,99,01,CALDAS,NEIRA,PUEBLO RICO,
09,076,99,02,CALDAS,NEIRA,AGUACATAL,
09,076,99,03,CALDAS,NEIRA,JUNTAS,
09,076,99,04,CALDAS,NEIRA,LLANOGRANDE,
09,076,99,05,CALDAS,NEIRA,EL CARDAL,
09,078,00,01,CALDAS,NORCASIA,PUESTO CABECERA MUNICIPAL,
09,078,00,02,CALDAS,NORCASIA,CENTRO DE INTEGRACION CIUDADANA CIC,
09,078,99,01,CALDAS,NORCASIA,QUIEBRA DE ROQUE,
09,078,99,02,CALDAS,NORCASIA,MOSCOVITA,
09,079,00,00,CALDAS,PACORA,PUESTO CABECERA MUNICIPAL,
09,079,98,01,CALDAS,PACORA,CARCEL,
09,079,99,01,CALDAS,PACORA,CASTILLA,CORREGIMIENTO CASTILLA
09,079,99,02,CALDAS,PACORA,BUENOS AIRES,CORREGIMIENTO BUENOS AIRES
09,079,99,03,CALDAS,PACORA,LAS COLES,CORREGIMIENTO  LAS COLES
09,079,99,04,CALDAS,PACORA,LOS MORROS,CORREGIMIENTO  LOS MORROS
09,079,99,05,CALDAS,PACORA,SAN BARTOLOME,CORREGIMIENTO SAN BARTOLOME
09,079,99,06,CALDAS,PACORA,LA PALMA,CORREGIMIENTO  LOS MORROS
09,079,99,07,CALDAS,PACORA,SAN LORENZO,CORREGIMIENTO SAN LORENZO
09,082,00,01,CALDAS,PALESTINA,PUESTO CABECERA MUNICIPAL,
09,082,00,02,CALDAS,PALESTINA,ZONA URBANA ARAUCA,
09,082,99,01,CALDAS,PALESTINA,LA PLATA,
09,082,99,02,CALDAS,PALESTINA,SANTAGUEDA,
09,085,00,00,CALDAS,PENSILVANIA,PUESTO CABECERA MUNICIPAL,
09,085,98,01,CALDAS,PENSILVANIA,CARCEL,
