cod_departamento,departamento,cod_municipio,municipio,cod_candidato,candidato,partido,votos
23,NARIÑO,001,PASTO,997,Votos Nulos,Sin partido / Voto especial,2284
23,NARIÑO,001,PASTO,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,1639
23,NARIÑO,001,PASTO,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,758
23,NARIÑO,001,PASTO,998,Votos en Blanco,Sin partido / Voto especial,398
23,NARIÑO,001,PASTO,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,348
23,NARIÑO,001,PASTO,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,169
23,NARIÑO,001,PASTO,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",108
23,NARIÑO,001,PASTO,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,79
23,NARIÑO,001,PASTO,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,30
23,NARIÑO,001,PASTO,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,001,PASTO,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,004,ALBAN (SAN JOSE),004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1787
23,NARIÑO,004,ALBAN (SAN JOSE),001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1674
23,NARIÑO,004,ALBAN (SAN JOSE),011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,734
23,NARIÑO,004,ALBAN (SAN JOSE),996,No Marcados,Sin partido / Voto especial,90
23,NARIÑO,004,ALBAN (SAN JOSE),012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,67
23,NARIÑO,004,ALBAN (SAN JOSE),997,Votos Nulos,Sin partido / Voto especial,66
23,NARIÑO,004,ALBAN (SAN JOSE),003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,37
23,NARIÑO,004,ALBAN (SAN JOSE),006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,17
23,NARIÑO,004,ALBAN (SAN JOSE),002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,14
23,NARIÑO,004,ALBAN (SAN JOSE),998,Votos en Blanco,Sin partido / Voto especial,14
23,NARIÑO,004,ALBAN (SAN JOSE),007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",8
23,NARIÑO,004,ALBAN (SAN JOSE),005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,4
23,NARIÑO,004,ALBAN (SAN JOSE),008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,2
23,NARIÑO,004,ALBAN (SAN JOSE),010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,1
23,NARIÑO,004,ALBAN (SAN JOSE),009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,004,ALBAN (SAN JOSE),013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,007,ALDANA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2718
23,NARIÑO,007,ALDANA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1135
23,NARIÑO,007,ALDANA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,129
23,NARIÑO,007,ALDANA,996,No Marcados,Sin partido / Voto especial,53
23,NARIÑO,007,ALDANA,997,Votos Nulos,Sin partido / Voto especial,46
23,NARIÑO,007,ALDANA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,45
23,NARIÑO,007,ALDANA,998,Votos en Blanco,Sin partido / Voto especial,27
23,NARIÑO,007,ALDANA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,25
23,NARIÑO,007,ALDANA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,10
23,NARIÑO,007,ALDANA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",7
23,NARIÑO,007,ALDANA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,6
23,NARIÑO,007,ALDANA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,3
23,NARIÑO,007,ALDANA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,1
23,NARIÑO,007,ALDANA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,1
23,NARIÑO,007,ALDANA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,007,ALDANA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,010,ANCUYA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3033
23,NARIÑO,010,ANCUYA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,526
23,NARIÑO,010,ANCUYA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,161
23,NARIÑO,010,ANCUYA,996,No Marcados,Sin partido / Voto especial,48
23,NARIÑO,010,ANCUYA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,25
23,NARIÑO,010,ANCUYA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,24
23,NARIÑO,010,ANCUYA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,20
23,NARIÑO,010,ANCUYA,998,Votos en Blanco,Sin partido / Voto especial,20
23,NARIÑO,010,ANCUYA,997,Votos Nulos,Sin partido / Voto especial,19
23,NARIÑO,010,ANCUYA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,7
23,NARIÑO,010,ANCUYA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",4
23,NARIÑO,010,ANCUYA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,3
23,NARIÑO,010,ANCUYA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,1
23,NARIÑO,010,ANCUYA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,010,ANCUYA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,0
23,NARIÑO,010,ANCUYA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,013,ARBOLEDA (BERRUECOS),001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1711
23,NARIÑO,013,ARBOLEDA (BERRUECOS),004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1167
23,NARIÑO,013,ARBOLEDA (BERRUECOS),011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,276
23,NARIÑO,013,ARBOLEDA (BERRUECOS),996,No Marcados,Sin partido / Voto especial,83
23,NARIÑO,013,ARBOLEDA (BERRUECOS),997,Votos Nulos,Sin partido / Voto especial,41
23,NARIÑO,013,ARBOLEDA (BERRUECOS),012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,30
23,NARIÑO,013,ARBOLEDA (BERRUECOS),998,Votos en Blanco,Sin partido / Voto especial,14
23,NARIÑO,013,ARBOLEDA (BERRUECOS),002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,13
23,NARIÑO,013,ARBOLEDA (BERRUECOS),003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,13
23,NARIÑO,013,ARBOLEDA (BERRUECOS),006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,6
23,NARIÑO,013,ARBOLEDA (BERRUECOS),005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,3
23,NARIÑO,013,ARBOLEDA (BERRUECOS),008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,3
23,NARIÑO,013,ARBOLEDA (BERRUECOS),010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,2
23,NARIÑO,013,ARBOLEDA (BERRUECOS),007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",1
23,NARIÑO,013,ARBOLEDA (BERRUECOS),009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,013,ARBOLEDA (BERRUECOS),013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,016,BARBACOAS,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,6248
23,NARIÑO,016,BARBACOAS,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,874
23,NARIÑO,016,BARBACOAS,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,313
23,NARIÑO,016,BARBACOAS,996,No Marcados,Sin partido / Voto especial,173
23,NARIÑO,016,BARBACOAS,997,Votos Nulos,Sin partido / Voto especial,165
23,NARIÑO,016,BARBACOAS,998,Votos en Blanco,Sin partido / Voto especial,74
23,NARIÑO,016,BARBACOAS,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,70
23,NARIÑO,016,BARBACOAS,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,65
23,NARIÑO,016,BARBACOAS,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,63
23,NARIÑO,016,BARBACOAS,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,31
23,NARIÑO,016,BARBACOAS,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,25
23,NARIÑO,016,BARBACOAS,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",25
23,NARIÑO,016,BARBACOAS,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,17
23,NARIÑO,016,BARBACOAS,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,10
23,NARIÑO,016,BARBACOAS,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,016,BARBACOAS,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,017,BELEN,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1828
23,NARIÑO,017,BELEN,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,786
23,NARIÑO,017,BELEN,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,240
23,NARIÑO,017,BELEN,996,No Marcados,Sin partido / Voto especial,127
23,NARIÑO,017,BELEN,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,43
23,NARIÑO,017,BELEN,997,Votos Nulos,Sin partido / Voto especial,31
23,NARIÑO,017,BELEN,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,26
23,NARIÑO,017,BELEN,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,13
23,NARIÑO,017,BELEN,998,Votos en Blanco,Sin partido / Voto especial,12
23,NARIÑO,017,BELEN,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,9
23,NARIÑO,017,BELEN,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,5
23,NARIÑO,017,BELEN,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",4
23,NARIÑO,017,BELEN,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,2
23,NARIÑO,017,BELEN,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,1
23,NARIÑO,017,BELEN,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,017,BELEN,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,019,BUESACO,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,5091
23,NARIÑO,019,BUESACO,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,3965
23,NARIÑO,019,BUESACO,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,881
23,NARIÑO,019,BUESACO,996,No Marcados,Sin partido / Voto especial,227
23,NARIÑO,019,BUESACO,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,143
23,NARIÑO,019,BUESACO,997,Votos Nulos,Sin partido / Voto especial,141
23,NARIÑO,019,BUESACO,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,110
23,NARIÑO,019,BUESACO,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,83
23,NARIÑO,019,BUESACO,998,Votos en Blanco,Sin partido / Voto especial,62
23,NARIÑO,019,BUESACO,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,47
23,NARIÑO,019,BUESACO,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,27
23,NARIÑO,019,BUESACO,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",15
23,NARIÑO,019,BUESACO,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,6
23,NARIÑO,019,BUESACO,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,3
23,NARIÑO,019,BUESACO,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,019,BUESACO,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,022,COLON (GENOVA),001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2515
23,NARIÑO,022,COLON (GENOVA),004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,704
23,NARIÑO,022,COLON (GENOVA),011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,189
23,NARIÑO,022,COLON (GENOVA),996,No Marcados,Sin partido / Voto especial,143
23,NARIÑO,022,COLON (GENOVA),997,Votos Nulos,Sin partido / Voto especial,80
23,NARIÑO,022,COLON (GENOVA),012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,36
23,NARIÑO,022,COLON (GENOVA),998,Votos en Blanco,Sin partido / Voto especial,32
23,NARIÑO,022,COLON (GENOVA),003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,19
23,NARIÑO,022,COLON (GENOVA),002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,18
23,NARIÑO,022,COLON (GENOVA),005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,5
23,NARIÑO,022,COLON (GENOVA),006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,5
23,NARIÑO,022,COLON (GENOVA),007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",2
23,NARIÑO,022,COLON (GENOVA),008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,2
23,NARIÑO,022,COLON (GENOVA),010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,1
23,NARIÑO,022,COLON (GENOVA),009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,022,COLON (GENOVA),013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,025,CONSACA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3385
23,NARIÑO,025,CONSACA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1500
23,NARIÑO,025,CONSACA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,314
23,NARIÑO,025,CONSACA,996,No Marcados,Sin partido / Voto especial,116
23,NARIÑO,025,CONSACA,997,Votos Nulos,Sin partido / Voto especial,90
23,NARIÑO,025,CONSACA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,85
23,NARIÑO,025,CONSACA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,50
23,NARIÑO,025,CONSACA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,36
23,NARIÑO,025,CONSACA,998,Votos en Blanco,Sin partido / Voto especial,20
23,NARIÑO,025,CONSACA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,12
23,NARIÑO,025,CONSACA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",5
23,NARIÑO,025,CONSACA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,4
23,NARIÑO,025,CONSACA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,2
23,NARIÑO,025,CONSACA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,1
23,NARIÑO,025,CONSACA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,025,CONSACA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,028,CONTADERO,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2331
23,NARIÑO,028,CONTADERO,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1140
23,NARIÑO,028,CONTADERO,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,153
23,NARIÑO,028,CONTADERO,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,58
23,NARIÑO,028,CONTADERO,996,No Marcados,Sin partido / Voto especial,44
23,NARIÑO,028,CONTADERO,997,Votos Nulos,Sin partido / Voto especial,27
23,NARIÑO,028,CONTADERO,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,26
23,NARIÑO,028,CONTADERO,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,10
23,NARIÑO,028,CONTADERO,998,Votos en Blanco,Sin partido / Voto especial,10
23,NARIÑO,028,CONTADERO,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,2
23,NARIÑO,028,CONTADERO,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,2
23,NARIÑO,028,CONTADERO,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",1
23,NARIÑO,028,CONTADERO,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,0
23,NARIÑO,028,CONTADERO,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,028,CONTADERO,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,0
23,NARIÑO,028,CONTADERO,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,031,CORDOBA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,5157
23,NARIÑO,031,CORDOBA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,887
23,NARIÑO,031,CORDOBA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,207
23,NARIÑO,031,CORDOBA,996,No Marcados,Sin partido / Voto especial,123
23,NARIÑO,031,CORDOBA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,48
23,NARIÑO,031,CORDOBA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,43
23,NARIÑO,031,CORDOBA,997,Votos Nulos,Sin partido / Voto especial,40
23,NARIÑO,031,CORDOBA,998,Votos en Blanco,Sin partido / Voto especial,29
23,NARIÑO,031,CORDOBA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,19
23,NARIÑO,031,CORDOBA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,10
23,NARIÑO,031,CORDOBA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,9
23,NARIÑO,031,CORDOBA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",7
23,NARIÑO,031,CORDOBA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,3
23,NARIÑO,031,CORDOBA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,2
23,NARIÑO,031,CORDOBA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,031,CORDOBA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,034,CUASPUD (CARLOSAMA),001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3250
23,NARIÑO,034,CUASPUD (CARLOSAMA),004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,951
23,NARIÑO,034,CUASPUD (CARLOSAMA),011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,137
23,NARIÑO,034,CUASPUD (CARLOSAMA),996,No Marcados,Sin partido / Voto especial,87
23,NARIÑO,034,CUASPUD (CARLOSAMA),997,Votos Nulos,Sin partido / Voto especial,59
23,NARIÑO,034,CUASPUD (CARLOSAMA),012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,54
23,NARIÑO,034,CUASPUD (CARLOSAMA),998,Votos en Blanco,Sin partido / Voto especial,42
23,NARIÑO,034,CUASPUD (CARLOSAMA),003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,17
23,NARIÑO,034,CUASPUD (CARLOSAMA),002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,16
23,NARIÑO,034,CUASPUD (CARLOSAMA),006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,11
23,NARIÑO,034,CUASPUD (CARLOSAMA),005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,9
23,NARIÑO,034,CUASPUD (CARLOSAMA),007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",8
23,NARIÑO,034,CUASPUD (CARLOSAMA),010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,4
23,NARIÑO,034,CUASPUD (CARLOSAMA),008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,1
23,NARIÑO,034,CUASPUD (CARLOSAMA),009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,034,CUASPUD (CARLOSAMA),013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,037,CUMBAL,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,12891
23,NARIÑO,037,CUMBAL,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,2486
23,NARIÑO,037,CUMBAL,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,495
23,NARIÑO,037,CUMBAL,996,No Marcados,Sin partido / Voto especial,255
23,NARIÑO,037,CUMBAL,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,147
23,NARIÑO,037,CUMBAL,997,Votos Nulos,Sin partido / Voto especial,99
23,NARIÑO,037,CUMBAL,998,Votos en Blanco,Sin partido / Voto especial,94
23,NARIÑO,037,CUMBAL,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,57
23,NARIÑO,037,CUMBAL,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,45
23,NARIÑO,037,CUMBAL,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,24
23,NARIÑO,037,CUMBAL,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,20
23,NARIÑO,037,CUMBAL,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",16
23,NARIÑO,037,CUMBAL,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,10
23,NARIÑO,037,CUMBAL,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,1
23,NARIÑO,037,CUMBAL,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
23,NARIÑO,037,CUMBAL,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
23,NARIÑO,038,CHACHAGUI,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,5575
23,NARIÑO,038,CHACHAGUI,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1807
23,NARIÑO,038,CHACHAGUI,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,242
23,NARIÑO,038,CHACHAGUI,996,No Marcados,Sin partido / Voto especial,118
23,NARIÑO,038,CHACHAGUI,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,89
23,NARIÑO,038,CHACHAGUI,997,Votos Nulos,Sin partido / Voto especial,74
23,NARIÑO,038,CHACHAGUI,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,35
